EMPLOYER_NAME,target,value,source,pay
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,193000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134100
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,136400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,101000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,112000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,154300
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,99100
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135638
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,147000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,112794
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125700
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,112500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,198000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,175000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,122000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,138000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,175000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,124000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,122392
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,147100
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,142500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145300
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,147500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,152625
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,148000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,162000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,137200
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,122000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,163800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,147100
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,138000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,117700
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,211200
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134970
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155264
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,118258
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,104400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,95000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,117000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,128800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,186000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,116000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,123000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,153000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,174000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,162000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155770
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,171000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,107000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,121800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110307
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,123000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,85000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,100000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,180000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,100000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,126000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,193000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,214400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,143000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,163000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,129540
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,112000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,180000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,137000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,171000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,169000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,189750
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130868
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105850
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,170000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,143336
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,163800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,180000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,99000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,116150
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,106000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,220000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,97000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,160000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,137000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,95000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,100000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,103525
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,95000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,211100
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,118116
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,124000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,124500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,205132
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,147662
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,117000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,127050
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,139500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,159000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,91500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,131800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,207100
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,142600
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,124000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,172000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,113500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,193000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,138000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,113800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,159300
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,117300
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,144200
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,162200
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,108500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,136400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,171700
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,253000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,137000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133350
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,122400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155052
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,100000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133329
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133300
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,160000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,108000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,142400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,138700
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,142400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155052
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,126900
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,81000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,137000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,112000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,158000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,127500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,218000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,220000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,111000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,221000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,195000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,170450
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,195000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,126000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,106000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,151000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,112000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,118000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134100
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,126500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,157000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132183
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,156000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,142800
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,152000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155400
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,236000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,141500
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,106000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,111200
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,135000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,106000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,117720
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,145000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,90000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,114038
GOOGLE INC.,Google,1,SAN MATEO COUNTY,162000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,113800
GOOGLE INC.,Google,1,SAN MATEO COUNTY,171800
GOOGLE INC.,Google,1,SAN MATEO COUNTY,202000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,139472
GOOGLE INC.,Google,1,SAN MATEO COUNTY,110000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,105000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,110000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,110000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,110000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,124700
GOOGLE INC.,Google,1,SAN MATEO COUNTY,119900
GOOGLE INC.,Google,1,SAN MATEO COUNTY,135000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,132000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,135000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,102000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,104416
GOOGLE INC.,Google,1,SAN MATEO COUNTY,220000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,105000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,125000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,133300
GOOGLE INC.,Google,1,SAN MATEO COUNTY,130000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,214400
GOOGLE INC.,Google,1,SAN MATEO COUNTY,146000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,245000
GOOGLE INC.,Google,1,SAN MATEO COUNTY,130000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,105000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,127000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,127000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,127000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,129000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,135000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,125000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,135000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,105000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,173000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,99000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,107000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,115000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,134800
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,110000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,137000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,159000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,120000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,90500
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,118450
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,124000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,124000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,154500
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,135000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,130000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,168000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,131958
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,140000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,175000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,175000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,181623
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,134800
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100032
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,210000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,170000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,155000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,140000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,157400
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,135000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,130780
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,157000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,124300
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,155000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,131250
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,155000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,173000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,116200
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,115000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,120000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,165600
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,115000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,120000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,152000
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,120000
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,200000
